ec,support_count,query_count,fallback_episodes
5.4.99.47,39,195,39
5.4.99.48,31,155,31
5.4.99.49,51,255,51
5.4.99.5,9,45,0
5.4.99.50,37,185,37
5.4.99.51,39,195,39
5.4.99.52,33,165,33
5.4.99.53,40,200,40
5.4.99.54,37,185,37
5.4.99.55,35,175,35
5.4.99.56,14,70,14
5.4.99.57,42,210,42
5.4.99.58,20,100,20
5.4.99.59,40,200,40
5.4.99.60,17,85,0
5.4.99.61,16,80,16
5.4.99.62,8,40,0
5.4.99.63,18,90,18
5.4.99.64,26,130,26
5.4.99.65,40,200,40
5.4.99.66,42,210,42
5.4.99.67,23,115,23
5.4.99.7,11,55,0
5.4.99.8,12,60,0
5.4.99.9,7,35,0
5.5.-.-,24,120,24
5.5.1.1,13,65,0
5.5.1.13,14,70,0
5.5.1.14,10,50,10
5.5.1.15,35,175,35
5.5.1.16,35,175,35
5.5.1.17,23,115,23
5.5.1.18,13,65,13
5.5.1.19,6,30,0
5.5.1.2,12,60,12
5.5.1.20,35,175,35
5.5.1.24,29,145,29
5.5.1.25,21,105,21
5.5.1.26,33,165,33
5.5.1.27,43,215,43
5.5.1.28,11,55,11
5.5.1.29,26,130,26
5.5.1.30,40,200,40
5.5.1.34,18,90,18
5.5.1.35,36,180,36
5.5.1.37,47,235,47
5.5.1.38,28,140,28
5.5.1.4,7,35,0
5.5.1.5,33,165,33
5.5.1.6,9,45,0
5.5.1.8,35,175,35
5.5.1.9,42,210,42
5.6.1.1,6,30,0
5.6.1.3,0,0,0
5.6.1.4,25,125,25
5.6.1.6,0,0,0
5.6.1.7,4,20,0
5.6.2.-,8,40,0
5.6.2.2,2,10,0
5.6.2.3,6,30,0
5.6.2.4,3,15,0
5.6.2.5,21,105,21
5.99.-.-,5,25,0
5.99.1.-,17,85,17
5.99.1.4,23,115,23
6.-.-.-,7,35,0
6.1.-.-,12,60,0
6.1.1.-,3,15,0
6.1.1.1,3,15,0
6.1.1.10,9,45,0
6.1.1.11,1,5,0
6.1.1.12,9,45,0
6.1.1.14,7,35,0
6.1.1.16,0,0,0
6.1.1.17,3,15,0
6.1.1.18,4,20,0
6.1.1.19,3,15,0
6.1.1.2,6,30,0
6.1.1.20,4,20,0
6.1.1.21,5,25,0
6.1.1.22,6,30,0
6.1.1.23,8,40,0
6.1.1.24,6,30,0
6.1.1.26,10,50,0
6.1.1.27,5,25,0
6.1.1.4,5,25,0
6.1.1.6,2,10,0
6.1.1.7,5,25,0
6.1.1.9,9,45,0
6.1.2.-,0,0,0
6.1.2.1,35,175,35
6.1.2.2,39,195,39
6.1.3.1,19,95,19
6.2.-.-,14,70,0
6.2.1.-,8,40,0
6.2.1.12,6,30,0
6.2.1.14,9,45,0
6.2.1.15,5,25,0
6.2.1.16,8,40,0
6.2.1.17,12,60,0
6.2.1.19,14,70,14
6.2.1.2,9,45,0
6.2.1.20,5,25,0
6.2.1.22,16,80,16
6.2.1.24,10,50,0
6.2.1.25,17,85,0
6.2.1.26,9,45,0
6.2.1.27,9,45,9
6.2.1.3,2,10,0
6.2.1.30,21,105,21
6.2.1.32,50,250,50
6.2.1.33,28,140,28
6.2.1.34,9,45,0
6.2.1.35,45,225,45
6.2.1.36,29,145,29
6.2.1.37,16,80,16
6.2.1.39,41,205,41
6.2.1.4,10,50,0
6.2.1.40,24,120,24
6.2.1.41,17,85,17
6.2.1.42,15,75,0
6.2.1.43,45,225,45
6.2.1.44,31,155,31
6.2.1.45,14,70,14
6.2.1.46,36,180,36
6.2.1.47,9,45,0
6.2.1.48,9,45,0
6.2.1.5,3,15,0
6.2.1.50,30,150,30
6.2.1.51,22,110,22
6.2.1.53,15,75,15
6.2.1.54,4,20,0
6.2.1.56,31,155,31
6.2.1.57,24,120,24
6.2.1.59,12,60,12
6.2.1.60,43,215,43
6.2.1.61,16,80,16
6.2.1.62,39,195,39
6.2.1.63,0,0,0
6.2.1.64,16,80,0
6.2.1.65,40,200,40
6.2.1.66,0,0,0
6.2.1.67,0,0,0
6.2.1.68,0,0,0
6.2.1.7,8,40,0
6.2.1.70,34,170,34
6.2.1.71,17,85,17
6.2.1.72,35,175,35
6.2.1.75,35,175,35
6.2.1.76,15,75,15
6.2.1.8,16,80,16
6.2.1.9,22,110,22
6.2.1.n2,18,90,18
6.3.-.-,39,195,39
6.3.1.-,14,70,0
6.3.1.1,7,35,0
6.3.1.11,18,90,18
6.3.1.12,42,210,42
6.3.1.13,8,40,0
6.3.1.14,13,65,0
6.3.1.15,43,215,43
6.3.1.18,38,190,38
6.3.1.2,6,30,0
6.3.1.20,6,30,0
6.3.1.21,5,25,0
6.3.1.5,2,10,0
6.3.1.6,36,180,36
6.3.1.8,22,110,22
6.3.1.9,31,155,31
6.3.2.1,4,20,0
6.3.2.10,6,30,0
6.3.2.11,21,105,21
6.3.2.12,11,55,0
6.3.2.14,6,30,6
6.3.2.17,7,35,0
6.3.2.20,42,210,42
6.3.2.25,12,60,0
6.3.2.26,28,140,28
6.3.2.29,9,45,9
6.3.2.3,7,35,0
6.3.2.30,20,100,20
6.3.2.31,6,30,0
6.3.2.33,13,65,13
6.3.2.34,11,55,0
6.3.2.35,19,95,19
6.3.2.37,28,140,28
6.3.2.38,24,120,24
6.3.2.39,24,120,24
6.3.2.4,4,20,0
6.3.2.40,0,0,0
6.3.2.41,11,55,0
6.3.2.42,18,90,18
6.3.2.45,28,140,28
6.3.2.47,31,155,31
6.3.2.48,50,250,50
6.3.2.49,8,40,8
6.3.2.5,11,55,0
6.3.2.50,0,0,0
6.3.2.52,21,105,21
6.3.2.53,8,40,0
6.3.2.54,43,215,43
6.3.2.55,45,225,45
6.3.2.56,29,145,29
6.3.2.58,45,225,45
6.3.2.59,18,90,18
6.3.2.6,0,0,0
6.3.2.64,35,175,35
6.3.2.7,10,50,0
6.3.2.8,4,20,0
6.3.2.9,5,25,0
6.3.2.n3,25,125,25
6.3.3.-,0,0,0
6.3.3.1,3,15,0
6.3.3.2,11,55,0
6.3.3.3,4,20,0
6.3.3.4,41,205,41
6.3.3.5,29,145,29
6.3.3.7,14,70,0
6.3.4.-,6,30,0
6.3.4.10,14,70,14
6.3.4.11,14,70,14
6.3.4.12,23,115,23
6.3.4.14,6,30,0
6.3.4.15,7,35,0
6.3.4.16,12,60,0
6.3.4.18,14,70,0
6.3.4.19,7,35,0
6.3.4.2,1,5,0
6.3.4.20,1,5,0
6.3.4.21,4,20,0
6.3.4.22,1,5,0
6.3.4.23,10,50,0
6.3.4.24,19,95,19
6.3.4.25,25,125,25
6.3.4.4,5,25,0
6.3.4.5,6,30,0
6.3.4.6,0,0,0
6.3.4.9,19,95,19
6.3.5.-,4,20,0
6.3.5.1,5,25,0
6.3.5.11,6,30,0
6.3.5.12,10,50,0
6.3.5.13,13,65,0
6.3.5.2,2,10,0
6.3.5.3,4,20,0
6.3.5.4,15,75,0
6.3.5.5,11,55,0
6.3.5.7,7,35,0
6.3.5.9,6,30,0
6.4.-.-,23,115,23
6.4.1.-,28,140,28
6.4.1.1,10,50,10
6.4.1.2,33,165,33
6.4.1.3,8,40,0
6.4.1.4,10,50,0
6.4.1.6,13,65,13
6.4.1.7,21,105,21
6.4.1.8,19,95,19
6.4.1.9,22,110,22
6.5.1.-,13,65,0
6.5.1.1,5,25,0
6.5.1.2,4,20,0
6.5.1.3,4,20,0
6.5.1.4,7,35,0
6.5.1.5,49,245,49
6.5.1.6,16,80,16
6.5.1.7,14,70,14
6.5.1.8,7,35,0
6.5.1.9,6,30,0
6.6.1.1,12,60,0
6.6.1.2,21,105,21
6.7.1.1,39,195,39
6.7.1.2,31,155,31
7.-.-.-,2,10,0
7.1.1.-,4,20,0
7.1.1.1,7,35,0
7.1.1.2,5,25,0
7.1.1.3,4,20,0
7.1.1.6,3,15,0
7.1.1.8,5,25,0
7.1.1.9,6,30,0
7.1.2.1,8,40,0
7.1.2.2,1,5,0
7.1.3.1,13,65,0
7.2.1.-,11,55,0
7.2.1.1,2,10,0
7.2.1.2,10,50,0
7.2.1.3,11,55,0
7.2.1.4,3,15,0
7.2.2.-,5,25,0
7.2.2.1,11,55,11
7.2.2.11,12,60,0
7.2.2.12,9,45,0
7.2.2.13,13,65,0
7.2.2.14,11,55,11
7.2.2.15,40,200,40
7.2.2.16,23,115,23
7.2.2.17,41,205,41
7.2.2.18,41,205,41
7.2.2.19,0,0,0
7.2.2.2,0,0,0
7.2.2.20,9,45,0
7.2.2.21,11,55,0
7.2.2.22,17,85,17
7.2.2.3,19,95,19
7.2.2.4,24,120,24
7.2.2.5,35,175,35
7.2.2.6,4,20,0
7.2.2.7,8,40,0
7.2.2.8,8,40,0
7.2.2.9,11,55,0
7.2.3.1,14,70,0
7.2.4.1,38,190,38
7.2.4.3,15,75,0
7.2.4.5,21,105,21
7.3.2.1,1,5,0
7.3.2.2,4,20,0
7.3.2.4,11,55,11
7.3.2.5,9,45,0
7.3.2.6,15,75,0
7.3.2.7,7,35,0
7.4.2.-,8,40,0
7.4.2.1,6,30,0
7.4.2.10,3,15,0
7.4.2.11,4,20,0
7.4.2.12,31,155,31
7.4.2.14,14,70,0
7.4.2.4,22,110,22
7.4.2.5,5,25,0
7.4.2.6,4,20,0
7.4.2.7,0,0,0
7.4.2.8,3,15,0
7.4.2.9,14,70,0
7.5.2.-,7,35,0
7.5.2.1,8,40,0
7.5.2.10,7,35,0
7.5.2.11,6,30,0
7.5.2.12,4,20,0
7.5.2.13,22,110,22
7.5.2.4,7,35,0
7.5.2.5,32,160,32
7.5.2.6,6,30,0
7.5.2.7,12,60,0
7.5.2.8,51,255,51
7.5.2.9,28,140,28
7.6.-.-,0,0,0
7.6.2.-,4,20,0
7.6.2.1,30,150,30
7.6.2.10,5,25,0
7.6.2.11,3,15,0
7.6.2.13,9,45,0
7.6.2.14,5,25,0
7.6.2.15,8,40,0
7.6.2.16,41,205,41
7.6.2.2,14,70,0
7.6.2.4,35,175,35
7.6.2.5,5,25,0
7.6.2.6,17,85,17
7.6.2.7,4,20,0
7.6.2.8,5,25,0
7.6.2.9,13,65,0
