ec,support_count,query_count,fallback_episodes
5.4.99.47,114,190,38
5.4.99.48,108,180,36
5.4.99.49,150,250,50
5.4.99.5,9,15,0
5.4.99.50,114,190,38
5.4.99.51,123,205,41
5.4.99.52,99,165,33
5.4.99.53,120,200,40
5.4.99.54,105,175,35
5.4.99.55,105,175,35
5.4.99.56,42,70,14
5.4.99.57,126,210,42
5.4.99.58,69,115,23
5.4.99.59,111,185,37
5.4.99.60,57,95,19
5.4.99.61,51,85,17
5.4.99.62,12,20,0
5.4.99.63,60,100,20
5.4.99.64,72,120,24
5.4.99.65,126,210,42
5.4.99.66,123,205,41
5.4.99.67,72,120,24
5.4.99.7,36,60,0
5.4.99.8,27,45,0
5.4.99.9,27,45,0
5.5.-.-,72,120,24
5.5.1.1,42,70,14
5.5.1.13,33,55,0
5.5.1.14,24,40,8
5.5.1.15,111,185,37
5.5.1.16,99,165,33
5.5.1.17,75,125,25
5.5.1.18,45,75,15
5.5.1.19,12,20,0
5.5.1.2,42,70,14
5.5.1.20,102,170,34
5.5.1.24,81,135,27
5.5.1.25,63,105,21
5.5.1.26,117,195,39
5.5.1.27,120,200,40
5.5.1.28,30,50,10
5.5.1.29,72,120,24
5.5.1.30,126,210,42
5.5.1.34,54,90,18
5.5.1.35,105,175,35
5.5.1.37,138,230,46
5.5.1.38,87,145,29
5.5.1.4,21,35,0
5.5.1.5,111,185,37
5.5.1.6,21,35,0
5.5.1.8,96,160,32
5.5.1.9,126,210,42
5.6.1.1,21,35,0
5.6.1.3,0,0,0
5.6.1.4,84,140,28
5.6.1.6,0,0,0
5.6.1.7,6,10,0
5.6.2.-,21,35,0
5.6.2.2,15,25,0
5.6.2.3,9,15,0
5.6.2.4,12,20,0
5.6.2.5,66,110,22
5.99.-.-,21,35,0
5.99.1.-,42,70,14
5.99.1.4,75,125,25
6.-.-.-,12,20,0
6.1.-.-,33,55,11
6.1.1.-,9,15,0
6.1.1.1,30,50,0
6.1.1.10,9,15,0
6.1.1.11,21,35,0
6.1.1.12,24,40,0
6.1.1.14,3,5,0
6.1.1.16,3,5,0
6.1.1.17,12,20,0
6.1.1.18,15,25,0
6.1.1.19,15,25,0
6.1.1.2,12,20,0
6.1.1.20,12,20,0
6.1.1.21,15,25,0
6.1.1.22,27,45,0
6.1.1.23,9,15,0
6.1.1.24,21,35,7
6.1.1.26,30,50,10
6.1.1.27,18,30,0
6.1.1.4,12,20,0
6.1.1.6,9,15,0
6.1.1.7,15,25,0
6.1.1.9,42,70,0
6.1.2.-,0,0,0
6.1.2.1,93,155,31
6.1.2.2,108,180,36
6.1.3.1,57,95,19
6.2.-.-,60,100,0
6.2.1.-,15,25,0
6.2.1.12,27,45,0
6.2.1.14,12,20,0
6.2.1.15,15,25,0
6.2.1.16,39,65,0
6.2.1.17,21,35,0
6.2.1.19,57,95,19
6.2.1.2,15,25,0
6.2.1.20,24,40,0
6.2.1.22,36,60,12
6.2.1.24,39,65,13
6.2.1.25,54,90,0
6.2.1.26,9,15,0
6.2.1.27,27,45,9
6.2.1.3,12,20,0
6.2.1.30,66,110,22
6.2.1.32,150,250,50
6.2.1.33,84,140,28
6.2.1.34,30,50,0
6.2.1.35,129,215,43
6.2.1.36,81,135,27
6.2.1.37,51,85,17
6.2.1.39,126,210,42
6.2.1.4,33,55,0
6.2.1.40,63,105,21
6.2.1.41,57,95,19
6.2.1.42,39,65,13
6.2.1.43,153,255,51
6.2.1.44,84,140,28
6.2.1.45,36,60,12
6.2.1.46,108,180,36
6.2.1.47,27,45,0
6.2.1.48,30,50,0
6.2.1.5,9,15,0
6.2.1.50,93,155,31
6.2.1.51,60,100,20
6.2.1.53,42,70,14
6.2.1.54,9,15,0
6.2.1.56,96,160,32
6.2.1.57,72,120,24
6.2.1.59,42,70,14
6.2.1.60,129,215,43
6.2.1.61,39,65,13
6.2.1.62,129,215,43
6.2.1.63,0,0,0
6.2.1.64,45,75,0
6.2.1.65,111,185,37
6.2.1.66,0,0,0
6.2.1.67,0,0,0
6.2.1.68,0,0,0
6.2.1.7,30,50,10
6.2.1.70,96,160,32
6.2.1.71,63,105,21
6.2.1.72,96,160,32
6.2.1.75,111,185,37
6.2.1.76,36,60,12
6.2.1.8,48,80,16
6.2.1.9,69,115,23
6.2.1.n2,57,95,19
6.3.-.-,123,205,41
6.3.1.-,36,60,0
6.3.1.1,15,25,0
6.3.1.11,60,100,20
6.3.1.12,129,215,43
6.3.1.13,12,20,0
6.3.1.14,45,75,15
6.3.1.15,129,215,43
6.3.1.18,111,185,37
6.3.1.2,18,30,0
6.3.1.20,21,35,0
6.3.1.21,12,20,0
6.3.1.5,6,10,0
6.3.1.6,114,190,38
6.3.1.8,69,115,23
6.3.1.9,84,140,28
6.3.2.1,12,20,0
6.3.2.10,15,25,0
6.3.2.11,72,120,24
6.3.2.12,27,45,0
6.3.2.14,21,35,7
6.3.2.17,18,30,0
6.3.2.20,126,210,42
6.3.2.25,36,60,12
6.3.2.26,81,135,27
6.3.2.29,39,65,13
6.3.2.3,15,25,0
6.3.2.30,57,95,19
6.3.2.31,24,40,0
6.3.2.33,39,65,13
6.3.2.34,30,50,0
6.3.2.35,51,85,17
6.3.2.37,93,155,31
6.3.2.38,72,120,24
6.3.2.39,63,105,21
6.3.2.4,12,20,0
6.3.2.40,0,0,0
6.3.2.41,42,70,14
6.3.2.42,48,80,16
6.3.2.45,81,135,27
6.3.2.47,96,160,32
6.3.2.48,147,245,49
6.3.2.49,33,55,11
6.3.2.5,30,50,0
6.3.2.50,0,0,0
6.3.2.52,63,105,21
6.3.2.53,18,30,0
6.3.2.54,141,235,47
6.3.2.55,126,210,42
6.3.2.56,84,140,28
6.3.2.58,138,230,46
6.3.2.59,51,85,17
6.3.2.6,0,0,0
6.3.2.64,108,180,36
6.3.2.7,33,55,0
6.3.2.8,9,15,0
6.3.2.9,21,35,0
6.3.2.n3,66,110,22
6.3.3.-,0,0,0
6.3.3.1,12,20,0
6.3.3.2,33,55,0
6.3.3.3,15,25,0
6.3.3.4,123,205,41
6.3.3.5,81,135,27
6.3.3.7,45,75,15
6.3.4.-,15,25,0
6.3.4.10,42,70,14
6.3.4.11,42,70,14
6.3.4.12,69,115,23
6.3.4.14,18,30,0
6.3.4.15,21,35,0
6.3.4.16,42,70,0
6.3.4.18,39,65,0
6.3.4.19,18,30,0
6.3.4.2,3,5,0
6.3.4.20,6,10,0
6.3.4.21,9,15,0
6.3.4.22,3,5,0
6.3.4.23,33,55,0
6.3.4.24,57,95,19
6.3.4.25,78,130,26
6.3.4.4,9,15,0
6.3.4.5,18,30,0
6.3.4.6,0,0,0
6.3.4.9,60,100,20
6.3.5.-,12,20,0
6.3.5.1,12,20,0
6.3.5.11,21,35,0
6.3.5.12,27,45,0
6.3.5.13,39,65,13
6.3.5.2,6,10,0
6.3.5.3,15,25,0
6.3.5.4,45,75,0
6.3.5.5,45,75,0
6.3.5.7,6,10,0
6.3.5.9,21,35,0
6.4.-.-,66,110,22
6.4.1.-,87,145,29
6.4.1.1,27,45,9
6.4.1.2,102,170,34
6.4.1.3,27,45,0
6.4.1.4,24,40,0
6.4.1.6,39,65,13
6.4.1.7,66,110,22
6.4.1.8,63,105,21
6.4.1.9,60,100,20
6.5.1.-,36,60,0
6.5.1.1,18,30,0
6.5.1.2,9,15,0
6.5.1.3,18,30,0
6.5.1.4,18,30,0
6.5.1.5,144,240,48
6.5.1.6,48,80,16
6.5.1.7,42,70,14
6.5.1.8,24,40,0
6.5.1.9,18,30,0
6.6.1.1,39,65,0
6.6.1.2,57,95,19
6.7.1.1,120,200,40
6.7.1.2,90,150,30
7.-.-.-,9,15,0
7.1.1.-,9,15,0
7.1.1.1,24,40,0
7.1.1.2,12,20,0
7.1.1.3,12,20,0
7.1.1.6,15,25,0
7.1.1.8,12,20,0
7.1.1.9,15,25,0
7.1.2.1,27,45,0
7.1.2.2,3,5,0
7.1.3.1,39,65,0
7.2.1.-,30,50,0
7.2.1.1,6,10,0
7.2.1.2,33,55,11
7.2.1.3,30,50,0
7.2.1.4,18,30,0
7.2.2.-,6,10,0
7.2.2.1,42,70,14
7.2.2.11,36,60,0
7.2.2.12,21,35,0
7.2.2.13,39,65,0
7.2.2.14,33,55,11
7.2.2.15,120,200,40
7.2.2.16,69,115,23
7.2.2.17,129,215,43
7.2.2.18,123,205,41
7.2.2.19,0,0,0
7.2.2.2,0,0,0
7.2.2.20,18,30,0
7.2.2.21,36,60,0
7.2.2.22,48,80,16
7.2.2.3,60,100,20
7.2.2.4,75,125,25
7.2.2.5,99,165,33
7.2.2.6,18,30,0
7.2.2.7,18,30,0
7.2.2.8,27,45,0
7.2.2.9,30,50,0
7.2.3.1,45,75,0
7.2.4.1,120,200,40
7.2.4.3,39,65,0
7.2.4.5,60,100,20
7.3.2.1,6,10,0
7.3.2.2,9,15,0
7.3.2.4,33,55,11
7.3.2.5,30,50,0
7.3.2.6,45,75,0
7.3.2.7,21,35,0
7.4.2.-,21,35,0
7.4.2.1,18,30,0
7.4.2.10,9,15,0
7.4.2.11,12,20,0
7.4.2.12,102,170,34
7.4.2.14,33,55,11
7.4.2.4,66,110,22
7.4.2.5,15,25,0
7.4.2.6,12,20,0
7.4.2.7,0,0,0
7.4.2.8,9,15,0
7.4.2.9,42,70,0
7.5.2.-,21,35,0
7.5.2.1,24,40,0
7.5.2.10,21,35,0
7.5.2.11,18,30,0
7.5.2.12,15,25,0
7.5.2.13,63,105,21
7.5.2.4,21,35,0
7.5.2.5,99,165,33
7.5.2.6,15,25,0
7.5.2.7,36,60,0
7.5.2.8,156,260,52
7.5.2.9,84,140,28
7.6.-.-,0,0,0
7.6.2.-,15,25,0
7.6.2.1,87,145,29
7.6.2.10,15,25,0
7.6.2.11,9,15,0
7.6.2.13,27,45,0
7.6.2.14,18,30,0
7.6.2.15,21,35,0
7.6.2.16,126,210,42
7.6.2.2,39,65,0
7.6.2.4,105,175,35
7.6.2.5,15,25,0
7.6.2.6,51,85,17
7.6.2.7,12,20,0
7.6.2.8,15,25,0
7.6.2.9,39,65,0
